tic_id,toi,disposition,epoch_bjd,period/days,duration/hours,depth,planet_radius,stellar_radius,stteff,logg,tess_mag,prob_planet,rank
4135912,K05040.01,PC,2454974.2485,29.6094263,2.71,224.9,2.87,1.783,6079.0,4.059,14.385,0.5901286104216565,647
11073656,K02206.01,PC,2454965.85895,1.834277283,1.7499,286.5,1.64,0.958,5751.0,4.458,15.198,0.5897633882083021,648
4548098,K04157.02,PC,2454966.404,5.215752,1.13,46.8,0.83,1.122,6202.0,4.422,12.692,0.5882101715756743,649
8256882,K07003.01,PC,2454966.01849,2.41194057,1.787,67.3,1.35,1.594,5598.0,4.045,14.106,0.5878755930653852,650
4072955,K03041.01,PC,2454967.00557,5.08288076,2.515,108.0,1.15,1.083,6217.0,4.375,14.207,0.5859000893147821,651
11446961,K05899.01,PC,2455001.6211,58.669218,3.712,169.4,1.28,0.986,5548.0,4.433,13.899,0.5857551591989099,652
6058816,K03500.02,PC,2454968.8003,4.7482669,4.947,35.6,1.57,2.481,6056.0,3.797,13.214,0.5839044177194025,653
5695396,K00283.03,PC,2454972.17907,9.48814747,1.163,47.9,0.73,1.016,5680.0,4.414,11.525,0.5837903461350771,654
6837283,K02914.01,PC,2454966.59196,21.1181653,9.734,112.7,2.89,2.566,6461.0,3.779,12.199,0.5836688324054969,655
6203955,K05249.01,PC,2454972.3373,19.4534296,4.873,149.0,1.25,1.015,6372.0,4.453,14.518,0.5832419898567525,656
10198225,K07991.01,PC,2454975.3107,11.9451376,6.893,63.3,3.32,4.163,5094.0,3.38,12.609,0.5830550734502767,657
8509442,K02992.01,PC,2454985.6726,82.6595174,3.48,1270.7,2.03,0.553,3952.0,4.716,15.995,0.5823329337873079,658
3854496,K06368.01,PC,2454969.8156,9.4588054,3.66,270.0,1.78,1.066,6247.0,4.433,15.812,0.5821052133614052,659
4638237,K03811.01,PC,2455140.250618,290.1401717,2.1583,4836.0,11.58,1.263,5631.0,4.212,13.906,0.5819162658155939,660
12647577,K04530.01,PC,2454967.4588,12.6362048,3.961,124.0,1.1,0.992,5772.0,4.457,14.241,0.5815514538564455,661
5294945,K03463.01,PC,2454966.6742,32.5474295,6.945,157.1,1.42,1.061,6068.0,4.384,14.564,0.5806037081850691,662
11244571,K07427.01,PC,2454966.8053,7.8935324,3.444,47.6,0.78,1.109,6306.0,4.346,13.954,0.5796368803437444,663
3128552,K02055.04,PC,2454964.85782,6.13074243,2.84,146.1,1.26,0.833,5741.0,4.556,14.523,0.5787553410765959,664
5856571,K01839.02,PC,2455004.29626,80.4103783,3.487,591.4,4.93,1.673,5476.0,3.904,13.237,0.5782722909396886,665
5295206,K06557.01,PC,2454970.0694,6.63448023,3.603,71.2,1.04,1.225,6463.0,4.313,13.805,0.5775096433085902,666
9700449,K04120.01,PC,2454980.5465,110.461746,12.46,331.2,1.93,1.058,6321.0,4.434,15.092,0.577288520124172,667
6716545,K02906.02,PC,2455027.6951,145.881936,11.342,156.9,1.8,1.424,6052.0,4.183,13.716,0.5760492868153227,668
3450040,K04205.01,PC,2454964.64332,1.166960319,1.6823,97.8,0.88,0.904,5632.0,4.537,14.391,0.5759650022694115,669
6350882,K04410.01,PC,2454969.00785,5.04404366,1.682,236.5,1.47,0.951,6039.0,4.493,15.744,0.5756873195341902,670
4762283,K07706.01,PC,2455000.3423568,42.049523793,2.1372,607.9,1.19,0.48,4281.0,4.761,15.263,0.5755934006484223,671
12600735,K00548.02,PC,2454969.444,6.0799457,2.706,55.1,0.86,1.168,6008.0,4.35,14.02,0.5744272160497952,672
11967788,K04021.02,PC,2454965.4538,4.93211932,3.144,50.5,1.02,1.421,6422.0,4.219,13.166,0.573875814691954,673
5353938,K06568.01,PC,2454969.18032,6.27651592,1.973,166.0,0.65,0.515,3914.0,4.748,15.516,0.5732718873968071,674
6543192,K05297.01,PC,2454969.7844,8.0906952,2.648,82.4,0.8,0.902,5374.0,4.495,14.441,0.5731867310384496,675
11153121,K01647.03,PC,2454966.86213,6.33027476,3.67,89.2,1.02,1.07,5900.0,4.363,14.167,0.5725465051049949,676
6765135,K02592.01,PC,2455035.3721,175.603366,9.543,506.8,2.87,1.009,6225.0,4.461,15.054,0.5695693187014371,677
8613535,K02263.03,PC,2454973.3138,15.5943758,7.367,95.4,1.08,1.076,6249.0,4.428,14.456,0.5688202471641298,678
10855545,K05834.01,PC,2454992.7364,37.537859,6.513,269.0,1.77,1.082,6095.0,4.429,15.769,0.5677414694323686,679
7266212,K04737.01,PC,2454971.03216,7.79534033,3.406,102.1,1.07,1.05,6156.0,4.443,14.726,0.5674806992883491,680
6424561,K04900.01,PC,2454964.92708,6.6716723,2.693,154.4,1.27,1.021,6086.0,4.435,15.134,0.5664427497061393,681
6949898,K03031.01,PC,2454970.21737,7.64809462,2.216,195.9,1.19,0.85,5641.0,4.554,15.267,0.5660683000249482,682
4450844,K03168.01,PC,2454996.3795,56.3479517,8.789,43.6,1.06,1.471,5843.0,4.086,10.455,0.5659696706437167,683
5126182,K04428.01,PC,2454965.02306,13.00291716,3.058,225.3,1.28,0.8,5796.0,4.575,14.634,0.5629109059865223,684
3230805,K03068.01,PC,2454966.60274,3.91679553,2.072,161.3,0.85,0.686,4889.0,4.637,14.976,0.5606417702693408,685
4851530,K01884.01,PC,2454982.56221,23.11707222,3.9948,2407.5,4.37,0.796,5275.0,4.505,15.462,0.5598596734522043,686
5255259,K05142.01,PC,2455058.4944,198.895864,4.193,1779.0,3.33,0.808,5184.0,4.502,15.805,0.5556244264822314,687
7662502,K05410.01,PC,2454979.4101,24.1527864,4.451,78.1,0.97,1.095,6223.0,4.392,13.664,0.5543003942825153,688
7300182,K07833.01,PC,2455135.0399,172.820248,7.343,549.3,2.22,0.939,6174.0,4.499,14.321,0.5539111766236798,689
9815053,K02923.01,PC,2454969.90293,5.83892993,1.1066,237.4,1.19,0.769,5279.0,4.588,14.628,0.5532545926816885,690
6867219,K06783.01,PC,2454973.3663,11.8496351,3.319,183.8,1.31,0.929,6032.0,4.508,15.472,0.5498060636625263,691
12120943,K01458.01,PC,2455187.83042,8.98128472,5.0397,4924.0,7.19,1.022,5977.0,4.473,15.703,0.5490048179875201,692
7984047,K01552.01,PC,2455250.153212,77.63424586,4.1002,16612.0,9.4,0.755,4812.0,4.548,15.915,0.548332374665396,693
10597693,K02958.01,PC,2454967.68285,31.6084371,3.675,331.6,1.89,1.033,6341.0,4.446,14.756,0.5467471802452404,694
4073017,K07681.01,PC,2454964.59851,6.05552018,2.818,134.6,0.92,0.805,5352.0,4.585,14.772,0.5455549773242423,695
9457948,K04694.01,PC,2454977.2659,19.2527652,4.862,138.5,1.24,1.046,6258.0,4.442,14.851,0.5434257079103866,696
5857656,K05205.01,PC,2455241.62595,313.051405,10.969,594.9,2.91,1.185,6218.0,4.322,12.842,0.5433469678602364,697
6043562,K04764.01,PC,2454965.7457,31.4202111,4.021,390.5,1.45,0.748,5269.0,4.603,15.809,0.5432241043515605,698
4945764,K04377.01,PC,2454981.3935,19.8751355,8.041,109.0,2.49,2.004,6918.0,4.021,13.543,0.542306958244927,699
4918303,K05104.01,PC,2454983.5824,21.1579573,4.706,215.9,1.63,1.012,6063.0,4.476,15.531,0.5419959227247184,700
1717722,K03145.02,PC,2454964.70299,0.977311489,1.403,250.7,1.06,0.688,4805.0,4.633,15.689,0.5409785520135102,701
8155654,K06980.01,PC,2454966.8686,6.29340543,3.024,96.4,1.08,1.076,6214.0,4.442,15.186,0.5389361487971551,702
4478142,K05067.01,PC,2455162.3836,219.931324,4.818,641.0,2.3,0.912,5557.0,4.5,14.254,0.5385076198415819,703
10843431,K07378.02,PC,2455000.579,56.391062,5.7,2042.0,3.58,0.628,4406.0,4.643,16.324,0.5378702061501839,704
8695311,K03042.01,PC,2454991.5632,31.0259489,5.692,385.4,1.91,0.969,6075.0,4.486,15.959,0.5371478857072987,705
12109267,K04457.01,PC,2454977.0233,79.334347,10.886,164.9,1.56,1.15,6384.0,4.33,13.815,0.5367979938163961,706
9452897,K03391.01,PC,2454990.14332,36.7662364,3.305,579.5,1.28,0.54,4342.0,4.699,15.903,0.5367121177560014,707
8693536,K07076.01,PC,2454972.9705,16.2347636,4.2,115.5,1.28,1.188,6478.0,4.371,14.299,0.5354294411665845,708
11284772,K04622.02,PC,2454967.1153,4.50158249,1.855,175.7,0.73,0.553,4339.0,4.711,15.142,0.5349783110132835,709
4742452,K07704.01,PC,2454968.1594,5.4398033,3.256,85.5,1.0,1.08,6108.0,4.43,14.829,0.5348638946103218,710
8046659,K01560.01,PC,2454991.29983,31.56904354,2.6364,4229.4,11.18,0.998,5654.0,4.387,15.042,0.5345143728809862,711
8443527,K03197.01,PC,2454985.9112,22.599501,4.38,76.9,0.96,1.087,6335.0,4.375,11.531,0.5334073841931883,712
10991114,K04374.01,PC,2454965.69596,3.70386741,1.41,125.7,0.86,0.776,5496.0,4.592,14.108,0.5325886978019229,713
6425597,K04861.01,PC,2454971.4718,29.1206519,2.89,415.5,1.6,0.788,5671.0,4.582,15.536,0.5304724509363592,714
7700500,K06907.01,PC,2454966.8738,4.60687717,2.295,258.7,1.14,0.711,5110.0,4.582,15.93,0.5286837547736905,715
9959093,K07264.01,PC,2454974.3045,19.1644498,3.553,63.8,1.83,2.234,5877.0,3.86,13.314,0.528351424465598,716
8639908,K02700.01,PC,2454964.99239,0.910020582,1.7956,358.1,1.12,0.533,4297.0,4.725,15.381,0.5275875516529962,717
5031857,K01573.02,PC,2454964.75317,7.136922,2.8005,221.6,1.38,0.921,6086.0,4.511,14.373,0.5259462224156972,718
8223445,K05487.01,PC,2454990.60638,48.8130123,1.538,702.0,2.95,1.11,6202.0,4.395,15.861,0.5250565501829766,719
7517261,K03496.02,PC,2454970.9895,8.5433774,6.149,75.1,1.58,1.685,6602.0,4.108,13.932,0.5243746623185436,720
6670610,K06752.01,PC,2454970.26373,8.9429645,1.803,233.5,0.89,0.594,4183.0,4.655,15.537,0.5235199448961463,721
5197233,K04178.01,PC,2454966.9561,7.016016,3.8,169.0,1.72,1.136,6642.0,4.39,14.404,0.5217697160332531,722
9642018,K04430.01,PC,2454964.51614,0.505111993,0.4053,212.8,1.58,0.783,5262.0,4.59,15.544,0.5203513720380453,723
6507433,K03815.01,PC,2454966.13755,4.7425521,1.11,3583.0,7.27,1.053,6161.0,4.454,15.432,0.5181165185781462,724
7440715,K05390.01,PC,2454994.4469,104.198102,3.2,652.2,5.13,2.024,5087.0,3.759,14.457,0.5175507598123422,725
11709124,K00435.02,PC,2455490.26877,934.09418462,17.489,8709.6,7.89,0.832,5937.0,4.559,14.534,0.5170722742425278,726
9334893,K02298.03,PC,2454965.44084,2.47240869,1.87,47.5,0.36,0.525,4729.0,4.726,13.831,0.5153103390837128,727
8439618,K05518.01,PC,2455252.8232,558.21886,13.556,1539.4,3.1,0.794,5679.0,4.581,15.326,0.5142645805596192,728
8162789,K00521.02,PC,2454973.5078,10.8206034,2.848,116.7,1.19,1.06,6032.0,4.387,14.633,0.5141423084201223,729
8838950,K02421.01,PC,2454966.54216,2.27050106,1.903,106.7,0.55,0.528,4671.0,4.721,14.363,0.5139012397590906,730
3002478,K02380.01,PC,2454968.47756,6.35705314,1.324,272.2,1.59,0.96,5982.0,4.493,14.216,0.5123782448027725,731
8838950,K02421.02,PC,2454968.41629,4.02321842,2.162,81.2,0.48,0.528,4671.0,4.721,14.363,0.5119893475314238,732
6974658,K02925.01,PC,2454964.7213,0.716531851,0.655,78.9,1.11,1.03,5552.0,4.349,13.458,0.5118357528708879,733
5785279,K04259.01,PC,2454965.40471,0.909127736,1.431,98.7,0.98,0.996,5486.0,4.389,15.195,0.5095396998594035,734
8741470,K04251.01,PC,2454966.72124,6.23968392,0.668,155.9,1.55,1.143,5751.0,4.303,13.795,0.5087518208439259,735
8807988,K05572.01,PC,2454968.06742,21.9578446,1.038,96.6,0.78,0.802,5192.0,4.583,13.596,0.5069611346863926,736
8505215,K00099.01,PC,2454973.04806,2190.7010353,19.891,1874.2,3.12,0.736,4965.0,4.555,12.96,0.506656608678721,737
3559935,K00492.02,PC,2455130.8704,265.29617,4.1,608.0,2.99,1.218,5589.0,4.27,14.424,0.5063915214063165,738
7119481,K00566.03,PC,2454998.0211,42.068554,5.723,186.3,1.32,0.964,6122.0,4.487,14.718,0.5063664938167062,739
9942658,K05740.01,PC,2454977.3188,21.7997515,4.756,109.5,1.01,0.964,6122.0,4.487,14.82,0.5055657768178741,740
10321972,K07998.01,PC,2455061.38,122.11555,16.07,1104.0,2.96,0.894,5592.0,4.418,15.546,0.5040241430573073,741
8332521,K04567.02,PC,2454968.23678,4.67250377,4.441,79.6,1.11,0.987,6146.0,4.454,13.775,0.5038104405169334,742
5792202,K00841.05,PC,2455288.5672,499.47338,12.248,1662.0,3.71,0.817,5251.0,4.581,15.855,0.5033439453403162,743
12458817,K07535.01,PC,2454973.82,15.09984259,0.222,484.8,4.11,0.65,5191.0,4.615,15.37,0.5019685488390441,744
10384298,K03224.01,PC,2454965.68641,3.43861067,1.264,46.8,1.01,1.401,5383.0,4.112,12.192,0.5009079396955856,745
12454800,K07534.01,PC,2454976.2743,23.3787733,6.76,76.0,0.92,1.054,6210.0,4.424,13.853,0.5005404337688928,746
5253802,K04713.01,PC,2454967.3262,8.7963166,4.696,96.5,1.36,1.0,5780.0,4.438,13.641,0.5004322883087441,747
11716643,K05929.01,PC,2455268.01156,466.002988,10.278,2363.6,4.92,0.876,5830.0,4.54,14.692,0.49933035673790077,748
7199397,K00075.01,PC,2454989.97935,105.8817667,18.044,1556.3,10.16,2.499,5903.0,3.757,10.775,0.4971159365724481,749
10586744,K04892.01,PC,2454976.6293,21.3761817,8.543,104.0,1.08,1.052,5984.0,4.322,14.143,0.49567797648141004,750
10546063,K07339.01,PC,2454973.6793,10.6982275,3.198,246.0,1.73,1.097,6277.0,4.417,15.833,0.49441889874560657,751
11100170,K05869.01,PC,2455058.7127,114.406187,4.92,1306.0,2.42,0.691,4641.0,4.589,15.746,0.49376717877048715,752
9292100,K05652.01,PC,2455017.2723,91.507044,5.019,539.0,1.43,0.626,5040.0,4.635,14.969,0.4937284937535488,753
8345384,K04399.01,PC,2454976.02827,42.1003351,1.0834,214.0,1.42,0.82,5595.0,4.57,11.965,0.49367299796748354,754
6441738,K01246.01,PC,2454981.55057,19.03723442,3.3882,401.3,5.74,2.892,5248.0,3.523,14.898,0.4929317468192465,755
12406807,K03091.02,PC,2454971.427,7.9069765,4.634,126.1,1.13,0.996,6347.0,4.464,15.372,0.4926524621065912,756
9596064,K07197.01,PC,2454965.0107,1.74145041,1.712,370.6,1.46,0.764,5238.0,4.598,16.269,0.49184337619033125,757
7609674,K03128.01,PC,2454982.88083,21.2360024,4.019,104.4,2.62,2.559,6035.0,3.745,13.371,0.49048131131361156,758
9605552,K03102.01,PC,2454971.09946,9.3210841,1.81,294.2,0.61,0.35,3773.0,4.925,15.983,0.48793500600255035,759
8444868,K07593.01,PC,2455029.1263,67.412998,9.1,126.1,1.57,1.359,6525.0,4.248,13.667,0.4854625277525073,760
10019854,K07272.01,PC,2454966.4744,14.1011023,4.513,108.2,1.26,1.199,6534.0,4.365,15.105,0.48496921966353496,761
12016243,K07506.01,PC,2454971.0037,11.8436119,6.044,199.3,1.41,0.999,6077.0,4.471,15.193,0.4837825054893797,762
10793576,K03451.01,PC,2454969.60797,10.90752977,2.764,186.0,1.58,1.147,6414.0,4.377,14.056,0.4821298108447953,763
1865864,K04926.01,PC,2454968.4461,69.089357,6.207,475.1,1.47,0.698,4848.0,4.581,15.572,0.48168621422123553,764
4736569,K01996.02,PC,2454969.64371,7.07394528,2.319,228.3,0.84,0.561,4777.0,4.689,15.629,0.48109356348901267,765
3246867,K06315.01,PC,2454966.27114,5.32737192,2.226,107.7,0.7,0.679,4905.0,4.593,14.44,0.4800000616771213,766
6029239,K00304.02,PC,2454969.584,5.518195,1.81,27.1,0.46,0.881,5767.0,4.538,12.549,0.4798574912480733,767
7287683,K01622.01,PC,2455001.78436,69.8347983,8.262,266.6,3.51,2.022,7732.0,4.075,12.02,0.47947676959422103,768
11030475,K02248.04,PC,2454965.66343,2.64622742,1.407,155.5,0.99,0.787,5167.0,4.555,15.498,0.4773444870247246,769
9959492,K03051.01,PC,2454967.8311,11.682369,2.71,234.5,1.45,0.889,6089.0,4.527,15.276,0.4772698615033193,770
10200627,K06217.01,PC,2454967.2294,7.7016694,10.898,155.7,4.44,3.608,5174.0,3.228,15.268,0.4758415755010317,771
9512981,K01466.01,PC,2455190.996571,281.5628889,8.853,21012.0,10.83,0.776,4810.0,4.536,15.962,0.4756171075343111,772
8845552,K07099.01,PC,2454971.9291,34.0357766,3.849,386.6,1.05,0.501,4367.0,4.739,15.534,0.4747920098711885,773
9575728,K05692.01,PC,2454965.53192,2.64181261,2.127,70.0,0.59,0.683,4147.0,4.601,14.137,0.4739773978738124,774
7816935,K06921.01,PC,2454966.04176,6.87778029,3.199,124.0,1.19,1.062,6274.0,4.434,15.099,0.4739429526754498,775
8355131,K04711.01,PC,2454968.33772,4.3638313,1.457,194.1,1.08,0.763,5623.0,4.596,15.642,0.4738580191478114,776
3663494,K06352.01,PC,2454966.9134,5.11683678,3.119,161.4,1.16,0.91,5955.0,4.52,15.221,0.47344760170796907,777
12256520,K02264.02,PC,2454971.1878,7.25101997,2.799,122.8,0.91,0.827,5382.0,4.571,14.477,0.47298743370428176,778
3646449,K04999.01,PC,2455016.3112,65.752109,6.854,382.5,2.0,1.03,5816.0,4.432,15.478,0.4722853468616256,779
8355178,K06178.01,PC,2454966.6778,13.0327301,3.902,242.3,1.64,0.996,6122.0,4.471,15.863,0.4719780514092568,780
6593150,K03037.01,PC,2454966.58893,5.4654174,3.209,219.5,1.23,0.829,5612.0,4.566,15.861,0.47185322557181564,781
3425363,K04977.01,PC,2454986.586,25.5338535,2.076,368.0,1.18,0.635,4445.0,4.63,15.573,0.4715163940620318,782
10937749,K04499.01,PC,2454966.05317,5.19898615,2.359,136.8,1.04,0.867,6058.0,4.54,14.652,0.4709801611884264,783
6511182,K05288.01,PC,2454991.22504,29.5632952,1.562,532.8,1.9,0.828,5595.0,4.562,15.684,0.4707073147564515,784
1718189,K00993.03,PC,2455028.3511,86.723653,4.852,241.0,1.43,0.876,5830.0,4.54,14.246,0.47058436812699317,785
2437653,K04940.01,PC,2455016.17243,84.6405853,2.657,784.0,1.72,0.63,4386.0,4.629,15.16,0.46878888383869516,786
11176166,K05875.02,PC,2454966.0463,4.2742605,2.687,263.8,1.88,1.148,6477.0,4.361,14.496,0.4687235537184632,787
8973285,K04782.02,PC,2454967.4818,4.29251656,4.254,249.5,3.66,0.973,6032.0,4.485,15.85,0.46736783278014327,788
4571844,K04353.01,PC,2454979.88323,17.8075656,1.643,1511.0,3.92,0.981,6194.0,4.45,15.574,0.4667579610657304,789
5095635,K02607.01,PC,2454967.983522,0.754457729,0.5891,248.2,2.07,1.193,5561.0,4.25,14.482,0.4667222364089349,790
9640123,K07209.01,PC,2454968.17,8.2553499,3.959,54.5,3.28,3.6,5403.0,3.559,13.816,0.4642924701335031,791
5308296,K04750.01,PC,2454984.2481,36.721576,7.758,538.2,1.93,0.84,5662.0,4.56,15.919,0.4637442438671422,792
10291589,K04754.01,PC,2454971.27614,7.08757462,3.342,187.0,1.28,0.925,6060.0,4.509,15.274,0.46266445614474183,793
5731623,K01793.01,PC,2454964.778858,3.261759866,1.7593,3876.1,8.01,0.945,6131.0,4.497,15.28,0.46200013321609296,794
9910043,K05732.01,PC,2454993.2611,39.399926,5.729,341.4,1.52,0.795,5913.0,4.581,15.453,0.4605763665375016,795
9873004,K07970.01,PC,2454965.02682,1.98514635,1.625,233.4,1.28,0.845,5581.0,4.559,15.988,0.46008707273618915,796
3733638,K06353.01,PC,2454973.0456,10.0714369,6.891,49.5,1.98,2.81,5768.0,3.633,13.472,0.4600846331309921,797
5612697,K03206.01,PC,2454966.9226,15.1516409,5.105,191.5,1.38,1.0,5780.0,4.438,11.843,0.45609838886847326,798
7888863,K05440.01,PC,2455027.3704,74.624063,8.881,346.9,1.75,0.937,6187.0,4.499,15.335,0.45585754605350626,799
2422820,K06267.01,PC,2454970.3481,13.8911152,5.062,204.9,1.12,0.79,5472.0,4.499,15.365,0.45520341463315533,800
9413156,K04700.02,PC,2455017.2673,66.47762,4.487,553.5,1.83,0.775,5515.0,4.592,15.972,0.45488099417698113,801
10471621,K02554.02,PC,2454968.17631,10.27127527,3.029,343.5,0.94,0.511,4405.0,4.732,15.439,0.4545613329363485,802
6551106,K06731.01,PC,2454966.3817,3.84615171,2.24,137.1,1.14,0.966,6106.0,4.487,15.256,0.45434010434352445,803
7765528,K01840.02,PC,2454967.42144,9.3888216,4.154,192.7,20.91,1.24,5846.0,4.278,14.915,0.452503240804867,804
9390228,K07934.01,PC,2454986.44607,22.6432436,0.806,550.4,2.12,0.891,5880.0,4.516,15.581,0.45134515209480225,805
9093086,K06191.01,PC,2454971.1975,9.7043379,3.515,129.0,1.19,1.044,6273.0,4.442,14.752,0.4506199895529989,806
3239171,K04967.01,PC,2454981.4352,43.581043,6.883,348.7,1.94,1.031,6225.0,4.45,15.63,0.45021683050039035,807
4770174,K02971.02,PC,2454992.6588,31.9533679,8.424,106.1,1.65,1.467,6313.0,4.228,12.742,0.4484524485820053,808
3101178,K04963.01,PC,2454992.80356,59.4037839,10.041,123.5,1.65,1.209,6373.0,4.256,11.679,0.4483879739837532,809
7771181,K04797.01,PC,2454970.71181,9.97202023,1.425,329.7,1.26,0.696,4810.0,4.584,15.693,0.44702303622298023,810
6853172,K06776.01,PC,2454990.1618,28.655498,8.58,173.6,1.45,1.1,6268.0,4.429,15.426,0.4448829850261056,811
11360805,K02422.02,PC,2454974.62516,57.3888262,3.543,344.4,1.88,0.856,5242.0,4.512,14.803,0.43973958894548715,812
10536241,K08026.01,PC,2454970.4877,7.7529342,5.072,72.1,0.93,1.072,5975.0,4.335,14.751,0.4386143942461451,813
8320630,K04846.01,PC,2454981.0172,19.254536,4.754,186.0,1.32,0.868,5668.0,4.545,15.23,0.4381445081468252,814
5263167,K06546.01,PC,2454967.37164,3.39401963,2.984,98.4,1.03,1.029,6181.0,4.431,15.42,0.4377683743074879,815
9025739,K07125.01,PC,2454967.1991,7.918267,3.478,83.7,0.93,1.016,5966.0,4.418,14.758,0.43716092840644694,816
7447895,K06878.01,PC,2454966.14221,2.405625303,0.6283,163.5,1.11,0.83,5450.0,4.573,14.709,0.43660740947439075,817
4547603,K02855.01,PC,2454965.02177,1.400755743,1.0562,144.4,1.3,1.072,5487.0,4.333,14.456,0.4350915740317746,818
3756801,K01206.01,PC,2455281.49648,422.917678,31.274,1367.7,5.89,1.444,5796.0,4.12,13.642,0.4338453394747562,819
11080702,K05863.01,PC,2454965.55073,8.67237968,2.826,99.1,0.87,0.882,5620.0,4.498,14.219,0.43301435288105056,820
6366559,K05274.01,PC,2454993.0006,55.7583803,2.497,132.7,1.59,1.403,5413.0,4.107,12.746,0.4329696001889781,821
3748855,K06355.01,PC,2454964.90923,4.37198905,2.177,103.7,0.93,0.919,5823.0,4.489,14.701,0.4328809095998735,822
6867155,K00868.01,PC,2455041.399822,235.9986399,8.2284,20715.0,10.59,0.657,4245.0,4.627,15.172,0.4327000890684743,823
12253474,K01947.01,PC,2454968.55302,6.422943288,1.0815,261.4,1.66,1.016,6102.0,4.447,12.335,0.43226244036291406,824
6937529,K04382.02,PC,2454967.9767,3.98167088,3.609,44.7,0.79,1.173,6484.0,4.377,14.144,0.4317026212923319,825
9288237,K03114.01,PC,2454968.31257,7.49133777,6.315,34.5,1.01,1.71,6177.0,3.993,12.277,0.4307944306105737,826
12509829,K04264.01,PC,2454964.86943,0.888478095,1.5312,340.4,1.51,0.806,5553.0,4.577,15.85,0.42687554557424656,827
9811915,K07232.01,PC,2454965.68632,1.96682825,1.645,214.3,1.18,0.796,5595.0,4.581,15.612,0.4266977229950003,828
8283875,K07007.01,PC,2454965.06684,0.800263219,0.729,170.5,0.77,0.59,4336.0,4.656,15.695,0.4262991397578624,829
9693803,K07224.01,PC,2454975.1992,13.4959496,2.085,253.6,1.62,1.019,5962.0,4.464,15.669,0.4251693096290402,830
5003670,K04524.02,PC,2454967.32065,4.52628739,3.736,99.6,1.02,1.006,5700.0,4.434,14.955,0.4241366219449729,831
11818800,K00777.01,PC,2455006.56469,40.4195037,3.362,6256.0,7.51,0.781,5446.0,4.507,15.487,0.4218542704061385,832
12300524,K05964.01,PC,2454979.8143,32.033211,5.289,71.3,0.85,1.005,6039.0,4.478,13.186,0.4204530606593665,833
3223433,K04548.01,PC,2454965.494,61.083322,10.396,227.5,1.61,1.015,5803.0,4.444,14.748,0.41995042576316555,834
10120548,K04451.01,PC,2454967.80059,8.8303681,3.426,296.2,1.32,0.706,5051.0,4.628,15.945,0.419248419161706,835
4172013,K02386.01,PC,2454978.097,16.2707207,5.707,468.0,28.42,1.244,6117.0,4.315,14.94,0.418307785778362,836
9906688,K07976.01,PC,2454969.0369,5.82561701,3.246,142.8,1.21,0.967,5999.0,4.459,15.449,0.4180018832522673,837
8018547,K00902.01,PC,2455069.76334,83.92494032,6.7904,7958.7,4.78,0.509,3960.0,4.746,15.754,0.41786825913299974,838
9973109,K02018.02,PC,2454964.8764,16.0988294,5.686,160.2,1.14,0.911,5657.0,4.401,14.55,0.417868020730396,839
10676750,K04804.01,PC,2454968.5636,21.08678557,0.978,499.6,2.08,0.863,6084.0,4.542,15.185,0.4177746749321652,840
10146103,K05769.01,PC,2454965.89809,7.58062893,3.484,86.1,0.97,1.041,5753.0,4.417,14.498,0.4177667637038374,841
